Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Unique Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Unique Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Total Spectral Count	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Total Spectral Count	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2740 MaxLFQ Intensity	Hela_250pg_DDA_12_19_2023_Slot1_11_2747 MaxLFQ Intensity	Hela_250pg_DDA_12_20_2023_Slot1_11_2754 MaxLFQ Intensity	Indistinguishable Proteins
sp|O00400|ACATN_HUMAN	O00400	ACATN_HUMAN	SLC33A1	549	Homo sapiens OX=9606	1:Experimental evidence at protein level	Acetyl-coenzyme A transporter 1	0.9829	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	25966.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00401|WASL_HUMAN	O00401	WASL_HUMAN	WASL	505	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin nucleation-promoting factor WASL	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	36024.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00410|IPO5_HUMAN	O00410	IPO5_HUMAN	IPO5	1097	Homo sapiens OX=9606	1:Experimental evidence at protein level	Importin-5	1.0	0.999	24	50	48	50	49	0	0	1	47	0	0	1	49	0	0	1	1246606.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00411|RPOM_HUMAN	O00411	RPOM_HUMAN	POLRMT	1230	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA-directed RNA polymerase, mitochondrial	1.0	0.999	5	6	6	6	6	0	0	0	6	0	0	0	6	0	0	0	58987.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00422|SAP18_HUMAN	O00422	SAP18_HUMAN	SAP18	153	Homo sapiens OX=9606	1:Experimental evidence at protein level	Histone deacetylase complex subunit SAP18	1.0	0.999	5	6	6	6	3	2	0	1	3	2	0	1	3	2	0	1	75885.055	93944.164	120621.42	88310.78	0.0	0.0	0.0	0.0	
sp|O00425|IF2B3_HUMAN	O00425	IF2B3_HUMAN	IGF2BP3	579	Homo sapiens OX=9606	1:Experimental evidence at protein level	Insulin-like growth factor 2 mRNA-binding protein 3	1.0	0.999	15	26	22	26	24	1	0	1	20	1	0	1	24	1	0	1	673207.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00429|DNM1L_HUMAN	O00429	DNM1L_HUMAN	DNM1L	736	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dynamin-1-like protein	1.0	0.999	12	15	15	15	15	0	0	0	15	0	0	0	15	0	0	0	345563.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00442|RTCA_HUMAN	O00442	RTCA_HUMAN	RTCA	366	Homo sapiens OX=9606	1:Experimental evidence at protein level	RNA 3'-terminal phosphate cyclase	0.9705	0.998	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	21266.367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00443|P3C2A_HUMAN	O00443	P3C2A_HUMAN	PIK3C2A	1686	Homo sapiens OX=9606	1:Experimental evidence at protein level	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	1.0	0.999	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	321342.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00458|IFRD1_HUMAN	O00458	IFRD1_HUMAN	IFRD1	451	Homo sapiens OX=9606	1:Experimental evidence at protein level	Interferon-related developmental regulator 1	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	25916.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00461|GOLI4_HUMAN	O00461	GOLI4_HUMAN	GOLIM4	696	Homo sapiens OX=9606	1:Experimental evidence at protein level	Golgi integral membrane protein 4	1.0	0.999	8	13	13	13	13	0	0	0	13	0	0	0	13	0	0	0	412683.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00468|AGRIN_HUMAN	O00468	AGRIN_HUMAN	AGRN	2068	Homo sapiens OX=9606	1:Experimental evidence at protein level	Agrin	1.0	0.999	9	10	10	10	10	0	0	0	10	0	0	0	10	0	0	0	146224.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00469|PLOD2_HUMAN	O00469	PLOD2_HUMAN	PLOD2	737	Homo sapiens OX=9606	1:Experimental evidence at protein level	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	1.0	0.999	11	15	15	15	15	0	0	0	15	0	0	0	15	0	0	0	532490.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00471|EXOC5_HUMAN	O00471	EXOC5_HUMAN	EXOC5	708	Homo sapiens OX=9606	1:Experimental evidence at protein level	Exocyst complex component 5	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	65745.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00483|NDUA4_HUMAN	O00483	NDUA4_HUMAN	NDUFA4	81	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytochrome c oxidase subunit NDUFA4	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	99499.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00487|PSDE_HUMAN	O00487	PSDE_HUMAN	PSMD14	310	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 14	1.0	0.9989	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	55778.344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00499|BIN1_HUMAN	O00499	BIN1_HUMAN	BIN1	593	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myc box-dependent-interacting protein 1	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	63143.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00505|IMA4_HUMAN	O00505	IMA4_HUMAN	KPNA3	521	Homo sapiens OX=9606	1:Experimental evidence at protein level	Importin subunit alpha-4	1.0	0.999	6	8	5	8	8	0	0	0	5	0	0	0	8	0	0	0	340780.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00533|NCHL1_HUMAN	O00533	NCHL1_HUMAN	CHL1	1208	Homo sapiens OX=9606	1:Experimental evidence at protein level	Neural cell adhesion molecule L1-like protein	0.8883	0.9919	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.0	71761.305	119690.99	0.0	0.0	0.0	0.0	0.0	
sp|O00541|PESC_HUMAN	O00541	PESC_HUMAN	PES1	588	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pescadillo homolog	1.0	0.999	7	9	9	9	8	1	0	0	8	1	0	0	8	1	0	0	160678.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00560|SDCB1_HUMAN	O00560	SDCB1_HUMAN	SDCBP	298	Homo sapiens OX=9606	1:Experimental evidence at protein level	Syntenin-1	0.9999	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	44370.395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00566|MPP10_HUMAN	O00566	MPP10_HUMAN	MPHOSPH10	681	Homo sapiens OX=9606	1:Experimental evidence at protein level	U3 small nucleolar ribonucleoprotein protein MPP10	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	105753.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00567|NOP56_HUMAN	O00567	NOP56_HUMAN	NOP56	594	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nucleolar protein 56	1.0	0.999	15	21	21	21	21	0	0	0	21	0	0	0	21	0	0	0	629073.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00571|DDX3X_HUMAN	O00571	DDX3X_HUMAN	DDX3X	662	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP-dependent RNA helicase DDX3X	1.0	0.999	22	37	6	44	32	3	1	1	6	0	0	0	39	3	1	1	1159725.0	174280.67	0.0	120851.375	63554.902	114312.51	0.0	79871.555	
sp|O00584|RNT2_HUMAN	O00584	RNT2_HUMAN	RNASET2	256	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ribonuclease T2	1.0	0.9986	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	51511.844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00592|PODXL_HUMAN	O00592	PODXL_HUMAN	PODXL	558	Homo sapiens OX=9606	1:Experimental evidence at protein level	Podocalyxin	1.0	0.999	7	17	17	17	8	5	1	3	8	5	1	3	8	5	1	3	317199.53	424048.94	329156.44	277965.38	202886.27	168383.56	133271.83	141854.9	
sp|O00622|CCN1_HUMAN	O00622	CCN1_HUMAN	CCN1	381	Homo sapiens OX=9606	1:Experimental evidence at protein level	CCN family member 1	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	59701.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00625|PIR_HUMAN	O00625	PIR_HUMAN	PIR	290	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pirin	1.0	0.999	6	9	9	9	8	0	0	1	8	0	0	1	8	0	0	1	433603.47	0.0	0.0	82032.61	0.0	0.0	0.0	0.0	
sp|O00629|IMA3_HUMAN	O00629	IMA3_HUMAN	KPNA4	521	Homo sapiens OX=9606	1:Experimental evidence at protein level	Importin subunit alpha-3	1.0	0.999	6	3	3	6	3	0	0	0	3	0	0	0	6	0	0	0	100442.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00712|NFIB_HUMAN	O00712	NFIB_HUMAN	NFIB	420	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nuclear factor 1 B-type	0.9396	0.9959	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	23606.914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00743|PPP6_HUMAN	O00743	PPP6_HUMAN	PPP6C	305	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 6 catalytic subunit	1.0	0.999	4	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	98246.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00754|MA2B1_HUMAN	O00754	MA2B1_HUMAN	MAN2B1	1011	Homo sapiens OX=9606	1:Experimental evidence at protein level	Lysosomal alpha-mannosidase	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	56759.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00762|UBE2C_HUMAN	O00762	UBE2C_HUMAN	UBE2C	179	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 C	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	79762.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00764|PDXK_HUMAN	O00764	PDXK_HUMAN	PDXK	312	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pyridoxal kinase	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	130997.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00767|SCD_HUMAN	O00767	SCD_HUMAN	SCD	359	Homo sapiens OX=9606	1:Experimental evidence at protein level	Stearoyl-CoA desaturase	1.0	0.999	2	4	4	4	3	1	0	0	3	1	0	0	3	1	0	0	82824.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14497|ARI1A_HUMAN	O14497	ARI1A_HUMAN	ARID1A	2285	Homo sapiens OX=9606	1:Experimental evidence at protein level	AT-rich interactive domain-containing protein 1A	0.9999	0.9988	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	68283.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14519|CDKA1_HUMAN	O14519	CDKA1_HUMAN	CDK2AP1	115	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cyclin-dependent kinase 2-associated protein 1	0.9846	0.999	1	2	0	2	2	0	0	0	0	0	0	0	2	0	0	0	23334.414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|O75956|CDKA2_HUMAN
sp|O14530|TXND9_HUMAN	O14530	TXND9_HUMAN	TXNDC9	226	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thioredoxin domain-containing protein 9	1.0	0.999	5	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	400226.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14531|DPYL4_HUMAN	O14531	DPYL4_HUMAN	DPYSL4	572	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dihydropyrimidinase-related protein 4	0.9847	0.999	1	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	60443.453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14548|COX7R_HUMAN	O14548	COX7R_HUMAN	COX7A2L	114	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	98553.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14561|ACPM_HUMAN	O14561	ACPM_HUMAN	NDUFAB1	156	Homo sapiens OX=9606	1:Experimental evidence at protein level	Acyl carrier protein, mitochondrial	1.0	0.999	3	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	104790.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14562|UBFD1_HUMAN	O14562	UBFD1_HUMAN	UBFD1	309	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ubiquitin domain-containing protein UBFD1	1.0	0.999	5	5	5	5	4	0	0	1	4	0	0	1	4	0	0	1	226214.34	0.0	218621.86	157083.17	0.0	0.0	0.0	0.0	
sp|O14569|C56D2_HUMAN	O14569	C56D2_HUMAN	CYB561D2	222	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transmembrane reductase CYB561D2	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	24446.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14579|COPE_HUMAN	O14579	COPE_HUMAN	COPE	308	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coatomer subunit epsilon	1.0	0.999	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	119335.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14617|AP3D1_HUMAN	O14617	AP3D1_HUMAN	AP3D1	1153	Homo sapiens OX=9606	1:Experimental evidence at protein level	AP-3 complex subunit delta-1	1.0	0.999	11	13	13	13	13	0	0	0	13	0	0	0	13	0	0	0	376151.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14618|CCS_HUMAN	O14618	CCS_HUMAN	CCS	274	Homo sapiens OX=9606	1:Experimental evidence at protein level	Copper chaperone for superoxide dismutase	0.9847	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	31245.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14639|ABLM1_HUMAN	O14639	ABLM1_HUMAN	ABLIM1	778	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin-binding LIM protein 1	1.0	0.999	6	8	8	8	8	0	0	0	8	0	0	0	8	0	0	0	216601.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14641|DVL2_HUMAN	O14641	DVL2_HUMAN	DVL2	736	Homo sapiens OX=9606	1:Experimental evidence at protein level	Segment polarity protein dishevelled homolog DVL-2	0.9261	0.9949	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	12384.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q92997|DVL3_HUMAN
sp|O14646|CHD1_HUMAN	O14646	CHD1_HUMAN	CHD1	1710	Homo sapiens OX=9606	1:Experimental evidence at protein level	Chromodomain-helicase-DNA-binding protein 1	1.0	0.9989	4	3	3	4	3	0	0	0	3	0	0	0	4	0	0	0	50450.477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14647|CHD2_HUMAN	O14647	CHD2_HUMAN	CHD2	1828	Homo sapiens OX=9606	1:Experimental evidence at protein level	Chromodomain-helicase-DNA-binding protein 2	1.0	0.9965	5	5	4	5	5	0	0	0	4	0	0	0	5	0	0	0	61693.242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14653|GOSR2_HUMAN	O14653	GOSR2_HUMAN	GOSR2	212	Homo sapiens OX=9606	1:Experimental evidence at protein level	Golgi SNAP receptor complex member 2	0.9999	0.9988	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	52468.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14656|TOR1A_HUMAN	O14656	TOR1A_HUMAN	TOR1A	332	Homo sapiens OX=9606	1:Experimental evidence at protein level	Torsin-1A	0.9998	0.9968	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	76567.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14657|TOR1B_HUMAN	O14657	TOR1B_HUMAN	TOR1B	336	Homo sapiens OX=9606	1:Experimental evidence at protein level	Torsin-1B	0.999	0.9967	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	18056.852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14662|STX16_HUMAN	O14662	STX16_HUMAN	STX16	325	Homo sapiens OX=9606	1:Experimental evidence at protein level	Syntaxin-16	0.9639	0.9976	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	11956.574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14672|ADA10_HUMAN	O14672	ADA10_HUMAN	ADAM10	748	Homo sapiens OX=9606	1:Experimental evidence at protein level	Disintegrin and metalloproteinase domain-containing protein 10	1.0	0.9973	3	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	46829.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14684|PTGES_HUMAN	O14684	PTGES_HUMAN	PTGES	152	Homo sapiens OX=9606	1:Experimental evidence at protein level	Prostaglandin E synthase	0.9834	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	52365.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14733|MP2K7_HUMAN	O14733	MP2K7_HUMAN	MAP2K7	419	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dual specificity mitogen-activated protein kinase kinase 7	0.9247	0.9948	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	64398.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14735|CDIPT_HUMAN	O14735	CDIPT_HUMAN	CDIPT	213	Homo sapiens OX=9606	1:Experimental evidence at protein level	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	0.983	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	10525.779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14737|PDCD5_HUMAN	O14737	PDCD5_HUMAN	PDCD5	125	Homo sapiens OX=9606	1:Experimental evidence at protein level	Programmed cell death protein 5	1.0	0.999	9	17	17	17	15	1	1	0	15	1	1	0	15	1	1	0	681299.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14744|ANM5_HUMAN	O14744	ANM5_HUMAN	PRMT5	637	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein arginine N-methyltransferase 5	1.0	0.999	10	17	17	17	15	1	0	1	15	1	0	1	15	1	0	1	373818.56	46020.25	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14745|NHRF1_HUMAN	O14745	NHRF1_HUMAN	SLC9A3R1	358	Homo sapiens OX=9606	1:Experimental evidence at protein level	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	1.0	0.999	11	22	22	22	20	1	0	1	20	1	0	1	20	1	0	1	777285.44	0.0	0.0	63804.07	0.0	0.0	0.0	0.0	
sp|O14757|CHK1_HUMAN	O14757	CHK1_HUMAN	CHEK1	476	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein kinase Chk1	1.0	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	17142.342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14773|TPP1_HUMAN	O14773	TPP1_HUMAN	TPP1	563	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tripeptidyl-peptidase 1	1.0	0.999	2	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	221401.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14776|TCRG1_HUMAN	O14776	TCRG1_HUMAN	TCERG1	1098	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transcription elongation regulator 1	1.0	0.999	12	15	15	15	15	0	0	0	15	0	0	0	15	0	0	0	488931.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14777|NDC80_HUMAN	O14777	NDC80_HUMAN	NDC80	642	Homo sapiens OX=9606	1:Experimental evidence at protein level	Kinetochore protein NDC80 homolog	1.0	0.999	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	45471.812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14787|TNPO2_HUMAN	O14787	TNPO2_HUMAN	TNPO2	897	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transportin-2	0.9991	0.9986	5	1	1	9	1	0	0	0	1	0	0	0	6	0	2	1	22331.646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14802|RPC1_HUMAN	O14802	RPC1_HUMAN	POLR3A	1390	Homo sapiens OX=9606	1:Experimental evidence at protein level	DNA-directed RNA polymerase III subunit RPC1	0.9141	0.994	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14818|PSA7_HUMAN	O14818	PSA7_HUMAN	PSMA7	248	Homo sapiens OX=9606	1:Experimental evidence at protein level	Proteasome subunit alpha type-7	1.0	0.999	7	16	9	16	10	2	2	2	6	1	1	1	10	2	2	2	407764.97	344730.0	358152.12	273994.8	0.0	179266.34	186253.56	142505.86	
sp|O14828|SCAM3_HUMAN	O14828	SCAM3_HUMAN	SCAMP3	347	Homo sapiens OX=9606	1:Experimental evidence at protein level	Secretory carrier-associated membrane protein 3	1.0	0.999	4	7	7	7	7	0	0	0	7	0	0	0	7	0	0	0	229865.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14880|MGST3_HUMAN	O14880	MGST3_HUMAN	MGST3	152	Homo sapiens OX=9606	1:Experimental evidence at protein level	Microsomal glutathione S-transferase 3	1.0	0.999	3	5	5	5	3	0	1	1	3	0	1	1	3	0	1	1	99146.84	0.0	96015.91	88151.64	0.0	0.0	0.0	0.0	
sp|O14893|GEMI2_HUMAN	O14893	GEMI2_HUMAN	GEMIN2	280	Homo sapiens OX=9606	1:Experimental evidence at protein level	Gem-associated protein 2	0.9839	0.9989	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	142127.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14907|TX1B3_HUMAN	O14907	TX1B3_HUMAN	TAX1BP3	124	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tax1-binding protein 3	0.9998	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	67515.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14908|GIPC1_HUMAN	O14908	GIPC1_HUMAN	GIPC1	333	Homo sapiens OX=9606	1:Experimental evidence at protein level	PDZ domain-containing protein GIPC1	1.0	0.999	5	6	5	6	6	0	0	0	5	0	0	0	6	0	0	0	76945.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14920|IKKB_HUMAN	O14920	IKKB_HUMAN	IKBKB	756	Homo sapiens OX=9606	1:Experimental evidence at protein level	Inhibitor of nuclear factor kappa-B kinase subunit beta	1.0	0.999	5	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	80408.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14925|TIM23_HUMAN	O14925	TIM23_HUMAN	TIMM23	209	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mitochondrial import inner membrane translocase subunit Tim23	1.0	0.999	2	2	1	2	2	0	0	0	1	0	0	0	2	0	0	0	27429.416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14929|HAT1_HUMAN	O14929	HAT1_HUMAN	HAT1	419	Homo sapiens OX=9606	1:Experimental evidence at protein level	Histone acetyltransferase type B catalytic subunit	1.0	0.999	7	10	10	10	10	0	0	0	10	0	0	0	10	0	0	0	492737.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14936|CSKP_HUMAN	O14936	CSKP_HUMAN	CASK	926	Homo sapiens OX=9606	1:Experimental evidence at protein level	Peripheral plasma membrane protein CASK	1.0	0.9989	3	4	4	4	4	0	0	0	4	0	0	0	4	0	0	0	46551.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14949|QCR8_HUMAN	O14949	QCR8_HUMAN	UQCRQ	82	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytochrome b-c1 complex subunit 8	1.0	0.999	4	5	5	5	5	0	0	0	5	0	0	0	5	0	0	0	220579.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14950|ML12B_HUMAN	O14950	ML12B_HUMAN	MYL12B	172	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myosin regulatory light chain 12B	1.0	0.999	6	22	0	22	18	1	2	1	0	0	0	0	18	1	2	1	850266.6	257505.72	345876.88	239767.9	274409.72	0.0	217281.14	0.0	sp|P19105|ML12A_HUMAN
sp|O14964|HGS_HUMAN	O14964	HGS_HUMAN	HGS	777	Homo sapiens OX=9606	1:Experimental evidence at protein level	Hepatocyte growth factor-regulated tyrosine kinase substrate	1.0	0.999	8	10	10	10	10	0	0	0	10	0	0	0	10	0	0	0	219690.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14965|AURKA_HUMAN	O14965	AURKA_HUMAN	AURKA	403	Homo sapiens OX=9606	1:Experimental evidence at protein level	Aurora kinase A	0.9999	0.999	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	38026.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
