Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Unique Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Unique Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Unique Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Unique Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Unique Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Unique Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Total Spectral Count	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Total Spectral Count	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Total Spectral Count	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Total Spectral Count	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Total Spectral Count	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Total Spectral Count	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 Intensity	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 Intensity	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 Intensity	Hela_10ng_DDA_12_14_2023_Slot1_15_2711 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2763 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2764 MaxLFQ Intensity	Hela_250pg_DDA_100nlmin_12_20_2023_Slot1_11_2765 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2766 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2767 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2768 MaxLFQ Intensity	Hela_250pg_DDA_200nlmin_12_20_2023_Slot1_11_2769 MaxLFQ Intensity	Hela_250pg_DDA_300nlmin_12_20_2023_Slot1_11_2770 MaxLFQ Intensity	Hela_250pg_DDA_300nlmin_12_21_2023_Slot1_11_2771 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2772 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2773 MaxLFQ Intensity	Hela_250pg_DDA_400nlmin_12_21_2023_Slot1_11_2774 MaxLFQ Intensity	Indistinguishable Proteins
sp|A6NHL2|TBAL3_HUMAN	A6NHL2	TBAL3_HUMAN	TUBAL3	446	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tubulin alpha chain-like 3	0.9952	0.9989	4	1	1	61	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	1	5	5	3	4	4	7	2	1	2	2	3	6642.631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A6NHR9|SMHD1_HUMAN	A6NHR9	SMHD1_HUMAN	SMCHD1	2005	Homo sapiens OX=9606	1:Experimental evidence at protein level	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	1.0	0.999	9	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	301271.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A6NHS7|MANS4_HUMAN	A6NHS7	MANS4_HUMAN	MANSC4	340	Homo sapiens OX=9606	3:Protein inferred from homology	MANSC domain-containing protein 4	0.9475	0.9969	1	4	4	4	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A6NIH7|U119B_HUMAN	A6NIH7	U119B_HUMAN	UNC119B	251	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein unc-119 homolog B	0.9317	0.9959	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16038.321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q13432|U119A_HUMAN
sp|A6NJ78|MET15_HUMAN	A6NJ78	MET15_HUMAN	METTL15	407	Homo sapiens OX=9606	1:Experimental evidence at protein level	12S rRNA N4-methylcytidine (m4C) methyltransferase	0.9821	0.999	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	39304.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A6NKF1|SAC31_HUMAN	A6NKF1	SAC31_HUMAN	SAC3D1	404	Homo sapiens OX=9606	1:Experimental evidence at protein level	SAC3 domain-containing protein 1	1.0	0.999	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	88428.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A6ZKI3|RTL8C_HUMAN	A6ZKI3	RTL8C_HUMAN	RTL8C	113	Homo sapiens OX=9606	1:Experimental evidence at protein level	Retrotransposon Gag-like protein 8C	0.9818	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18333.389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A8MQ03|CRTP1_HUMAN	A8MQ03	CRTP1_HUMAN	CYSRT1	144	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cysteine-rich tail protein 1	0.9671	0.9981	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15966.778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|A8MWD9|RUXGL_HUMAN	A8MWD9	RUXGL_HUMAN	SNRPGP15	76	Homo sapiens OX=9606	5:Protein uncertain	Putative small nuclear ribonucleoprotein G-like protein 15	1.0	0.9989	3	5	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	202436.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P62308|RUXG_HUMAN
sp|A8MXV4|NUD19_HUMAN	A8MXV4	NUD19_HUMAN	NUDT19	375	Homo sapiens OX=9606	1:Experimental evidence at protein level	Acyl-coenzyme A diphosphatase NUDT19	0.982	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18105.441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|B1ANS9|WDR64_HUMAN	B1ANS9	WDR64_HUMAN	WDR64	1081	Homo sapiens OX=9606	2:Experimental evidence at transcript level	WD repeat-containing protein 64	0.9388	0.9964	1	7	7	7	0	0	0	0	1	1	1	0	0	1	0	1	2	0	0	0	0	1	1	1	0	0	1	0	1	2	0	0	0	0	1	1	1	0	0	1	0	1	2	0.0	0.0	0.0	0.0	210701.19	140163.23	169028.33	170785.55	0.0	147766.92	134017.95	122884.36	161447.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|B5MD39|GGTL3_HUMAN	B5MD39	GGTL3_HUMAN	GGTLC3	225	Homo sapiens OX=9606	5:Protein uncertain	Putative glutathione hydrolase light chain 3	0.9598	0.9977	1	6	0	6	1	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	2	0	0	9656.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q14390|GGTL2_HUMAN
sp|B5ME19|EIFCL_HUMAN	B5ME19	EIFCL_HUMAN	EIF3CL	914	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit C-like protein	1.0	0.999	19	31	0	31	27	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	2	0	1	0	0	1	0	0	0	0	891119.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q99613|EIF3C_HUMAN
sp|C9JSJ3|MEIOS_HUMAN	C9JSJ3	MEIOS_HUMAN	MEIOSIN	638	Homo sapiens OX=9606	3:Protein inferred from homology	Meiosis initiator protein	0.9754	0.9986	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|E9PAV3|NACAM_HUMAN	E9PAV3	NACAM_HUMAN	NACA	2078	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	1.0	0.999	5	52	0	52	20	1	1	1	2	2	5	5	3	3	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	1	1	2	2	5	5	3	3	2	5	2	1816441.4	0.0	170396.23	216959.78	276386.44	228773.08	341515.62	176688.03	82816.25	199965.19	363573.1	422869.97	261082.78	913239.6	0.0	0.0	0.0	109744.89	132436.98	199563.11	118096.94	0.0	101434.05	194766.94	257182.66	168607.22	sp|Q13765|NACA_HUMAN
sp|E9PRG8|CK098_HUMAN	E9PRG8	CK098_HUMAN	C11orf98	123	Homo sapiens OX=9606	4:Protein predicted	Uncharacterized protein C11orf98	1.0	0.999	3	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	124481.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|L0R6Q1|S35U4_HUMAN	L0R6Q1	S35U4_HUMAN	SLC35A4	103	Homo sapiens OX=9606	3:Protein inferred from homology	SLC35A4 upstream open reading frame protein	0.9823	0.999	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	106750.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|L0R819|ASURF_HUMAN	L0R819	ASURF_HUMAN	ASDURF	96	Homo sapiens OX=9606	1:Experimental evidence at protein level	ASNSD1 upstream open reading frame protein	0.9401	0.9964	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	18870.762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00115|DNS2A_HUMAN	O00115	DNS2A_HUMAN	DNASE2	360	Homo sapiens OX=9606	1:Experimental evidence at protein level	Deoxyribonuclease-2-alpha	1.0	0.999	3	3	3	3	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	37714.824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00116|ADAS_HUMAN	O00116	ADAS_HUMAN	AGPS	658	Homo sapiens OX=9606	1:Experimental evidence at protein level	Alkyldihydroxyacetonephosphate synthase, peroxisomal	1.0	0.999	10	17	17	17	16	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	446754.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00124|UBXN8_HUMAN	O00124	UBXN8_HUMAN	UBXN8	270	Homo sapiens OX=9606	1:Experimental evidence at protein level	UBX domain-containing protein 8	0.9824	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7614.421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00139|KIF2A_HUMAN	O00139	KIF2A_HUMAN	KIF2A	706	Homo sapiens OX=9606	1:Experimental evidence at protein level	Kinesin-like protein KIF2A	1.0	0.999	6	8	5	8	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	101932.414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00148|DX39A_HUMAN	O00148	DX39A_HUMAN	DDX39A	427	Homo sapiens OX=9606	1:Experimental evidence at protein level	ATP-dependent RNA helicase DDX39A	1.0	0.999	13	3	3	66	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	23	1	6	4	2	2	3	2	2	3	6	6	6	86276.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00151|PDLI1_HUMAN	O00151	PDLI1_HUMAN	PDLIM1	329	Homo sapiens OX=9606	1:Experimental evidence at protein level	PDZ and LIM domain protein 1	1.0	0.999	3	7	7	7	4	0	0	1	1	1	0	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	0	0	0	0	162322.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00154|BACH_HUMAN	O00154	BACH_HUMAN	ACOT7	380	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytosolic acyl coenzyme A thioester hydrolase	1.0	0.999	6	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	182588.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00159|MYO1C_HUMAN	O00159	MYO1C_HUMAN	MYO1C	1063	Homo sapiens OX=9606	1:Experimental evidence at protein level	Unconventional myosin-Ic	1.0	0.999	21	32	32	32	26	0	0	0	1	1	3	1	0	0	0	0	0	26	0	0	0	1	1	3	1	0	0	0	0	0	26	0	0	0	1	1	3	1	0	0	0	0	0	727800.2	0.0	0.0	0.0	0.0	0.0	126129.945	99276.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00161|SNP23_HUMAN	O00161	SNP23_HUMAN	SNAP23	211	Homo sapiens OX=9606	1:Experimental evidence at protein level	Synaptosomal-associated protein 23	0.9999	0.9988	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26481.752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00170|AIP_HUMAN	O00170	AIP_HUMAN	AIP	330	Homo sapiens OX=9606	1:Experimental evidence at protein level	AH receptor-interacting protein	1.0	0.999	9	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	288726.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00178|GTPB1_HUMAN	O00178	GTPB1_HUMAN	GTPBP1	669	Homo sapiens OX=9606	1:Experimental evidence at protein level	GTP-binding protein 1	1.0	0.999	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23760.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00180|KCNK1_HUMAN	O00180	KCNK1_HUMAN	KCNK1	336	Homo sapiens OX=9606	1:Experimental evidence at protein level	Potassium channel subfamily K member 1	0.9816	0.999	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2808.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00186|STXB3_HUMAN	O00186	STXB3_HUMAN	STXBP3	592	Homo sapiens OX=9606	1:Experimental evidence at protein level	Syntaxin-binding protein 3	1.0	0.999	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	110854.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00193|SMAP_HUMAN	O00193	SMAP_HUMAN	SMAP	183	Homo sapiens OX=9606	1:Experimental evidence at protein level	Small acidic protein	1.0	0.999	3	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	178430.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00203|AP3B1_HUMAN	O00203	AP3B1_HUMAN	AP3B1	1094	Homo sapiens OX=9606	1:Experimental evidence at protein level	AP-3 complex subunit beta-1	1.0	0.999	8	8	6	8	7	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	107199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00214|LEG8_HUMAN	O00214	LEG8_HUMAN	LGALS8	317	Homo sapiens OX=9606	1:Experimental evidence at protein level	Galectin-8	0.986	0.9958	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00217|NDUS8_HUMAN	O00217	NDUS8_HUMAN	NDUFS8	210	Homo sapiens OX=9606	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	1.0	0.999	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	73564.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00231|PSD11_HUMAN	O00231	PSD11_HUMAN	PSMD11	422	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 11	1.0	0.999	20	43	43	43	31	0	0	1	1	1	1	1	1	2	1	1	2	31	0	0	1	1	1	1	1	1	2	1	1	2	31	0	0	1	1	1	1	1	1	2	1	1	2	799922.3	117670.72	0.0	0.0	0.0	0.0	394345.53	0.0	0.0	293054.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O00232|PSD12_HUMAN	O00232	PSD12_HUMAN	PSMD12	456	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 12	1.0	0.999	10	17	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	487830.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
