Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O15230|LAMA5_HUMAN	O15230	LAMA5_HUMAN	LAMA5	3695	Homo sapiens OX=9606	Laminin subunit alpha-5 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	14	14	14	     0	     0	     0	11C(57.0214), 4C(57.0214), 7C(57.0214), 9C(57.0214)		
sp|O15231|ZN185_HUMAN	O15231	ZN185_HUMAN	ZNF185	689	Homo sapiens OX=9606	Zinc finger protein 185 	1:Experimental evidence at protein level	1.0000	0.9981	4	4	4	4	4	4	     0	     0	     0			
sp|O15294|OGT1_HUMAN	O15294	OGT1_HUMAN	OGT	1046	Homo sapiens OX=9606	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	4	4	4	     0	     0	     0	13C(57.0214)		
sp|O15305|PMM2_HUMAN	O15305	PMM2_HUMAN	PMM2	246	Homo sapiens OX=9606	Phosphomannomutase 2 	1:Experimental evidence at protein level	1.0000	0.9988	8	7	8	11	10	11	     0	     0	     0			
sp|O15344|TRI18_HUMAN	O15344	TRI18_HUMAN	MID1	667	Homo sapiens OX=9606	E3 ubiquitin-protein ligase Midline-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	10C(57.0214), 13C(57.0214), 2C(57.0214), 3C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|O15347|HMGB3_HUMAN	O15347	HMGB3_HUMAN	HMGB3	200	Homo sapiens OX=9606	High mobility group protein B3 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	15	15	15	     0	     0	     0	11C(57.0214)		
sp|O15355|PPM1G_HUMAN	O15355	PPM1G_HUMAN	PPM1G	546	Homo sapiens OX=9606	Protein phosphatase 1G 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	13	13	13	     0	     0	     0	21C(57.0214)		
sp|O15371|EIF3D_HUMAN	O15371	EIF3D_HUMAN	EIF3D	548	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit D 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	16C(57.0214), 17C(57.0214)		
sp|O15372|EIF3H_HUMAN	O15372	EIF3H_HUMAN	EIF3H	352	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit H 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	8	8	8	     0	     0	     0	14C(57.0214)		
sp|O15382|BCAT2_HUMAN	O15382	BCAT2_HUMAN	BCAT2	392	Homo sapiens OX=9606	Branched-chain-amino-acid aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	12C(57.0214), 9C(57.0214)		
sp|O15400|STX7_HUMAN	O15400	STX7_HUMAN	STX7	261	Homo sapiens OX=9606	Syntaxin-7 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
sp|O15438|MRP3_HUMAN	O15438	MRP3_HUMAN	ABCC3	1527	Homo sapiens OX=9606	ATP-binding cassette sub-family C member 3 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	     0	     0	     0	12C(57.0214)		
sp|O15446|RPA34_HUMAN	O15446	RPA34_HUMAN	POLR1G	510	Homo sapiens OX=9606	DNA-directed RNA polymerase I subunit RPA34 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	2C(57.0214)		
sp|O15460|P4HA2_HUMAN	O15460	P4HA2_HUMAN	P4HA2	535	Homo sapiens OX=9606	Prolyl 4-hydroxylase subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0	8C(57.0214)		
sp|O15511|ARPC5_HUMAN	O15511	ARPC5_HUMAN	ARPC5	151	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 5 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0	33C(57.0214), N-term(42.0106)		
sp|O15533|TPSN_HUMAN	O15533	TPSN_HUMAN	TAPBP	448	Homo sapiens OX=9606	Tapasin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	11C(57.0214)		
sp|O43143|DHX15_HUMAN	O43143	DHX15_HUMAN	DHX15	795	Homo sapiens OX=9606	ATP-dependent RNA helicase DHX15 	1:Experimental evidence at protein level	1.0000	0.9901	3	3	3	3	3	3	     0	     0	     0			
sp|O43159|RRP8_HUMAN	O43159	RRP8_HUMAN	RRP8	456	Homo sapiens OX=9606	Ribosomal RNA-processing protein 8 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	11C(57.0214)		
sp|O43169|CYB5B_HUMAN	O43169	CYB5B_HUMAN	CYB5B	150	Homo sapiens OX=9606	Cytochrome b5 type B 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	     0	     0	     0	N-term(42.0106)		
sp|O43175|SERA_HUMAN	O43175	SERA_HUMAN	PHGDH	533	Homo sapiens OX=9606	D-3-phosphoglycerate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	16	16	16	     0	     0	     0	11C(57.0214), 12C(57.0214), 1C(57.0214), 5C(57.0214)		
sp|O43181|NDUS4_HUMAN	O43181	NDUS4_HUMAN	NDUFS4	175	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|O43237|DC1L2_HUMAN	O43237	DC1L2_HUMAN	DYNC1LI2	492	Homo sapiens OX=9606	Cytoplasmic dynein 1 light intermediate chain 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
sp|O43242|PSMD3_HUMAN	O43242	PSMD3_HUMAN	PSMD3	534	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	13	13	13	     0	     0	     0			
sp|O43264|ZW10_HUMAN	O43264	ZW10_HUMAN	ZW10	779	Homo sapiens OX=9606	Centromere/kinetochore protein zw10 homolog 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	3	3	3	     0	     0	     0	2C(57.0214), N-term(42.0106)		
sp|O43290|SNUT1_HUMAN	O43290	SNUT1_HUMAN	SART1	800	Homo sapiens OX=9606	U4/U6.U5 tri-snRNP-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9989	5	5	5	5	5	5	     0	     0	     0	9C(57.0214)		
sp|O43291|SPIT2_HUMAN	O43291	SPIT2_HUMAN	SPINT2	252	Homo sapiens OX=9606	Kunitz-type protease inhibitor 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0	11C(57.0214), 18C(57.0214), 1C(57.0214), 27C(57.0214), 3C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|O43324|MCA3_HUMAN	O43324	MCA3_HUMAN	EEF1E1	174	Homo sapiens OX=9606	Eukaryotic translation elongation factor 1 epsilon-1 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	     0	     0	     0			
sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	HNRNPR	633	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein R 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	23	23	23	     0	     0	     0	2C(57.0214), 5C(57.0214), 8C(57.0214), N-term(42.0106)		
sp|O43396|TXNL1_HUMAN	O43396	TXNL1_HUMAN	TXNL1	289	Homo sapiens OX=9606	Thioredoxin-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0	17C(57.0214), 3C(57.0214), 5C(57.0214)		
sp|O43399|TPD54_HUMAN	O43399	TPD54_HUMAN	TPD52L2	206	Homo sapiens OX=9606	Tumor protein D54 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0			
sp|O43414|ERI3_HUMAN	O43414	ERI3_HUMAN	ERI3	337	Homo sapiens OX=9606	ERI1 exoribonuclease 3 	1:Experimental evidence at protein level	1.0000	0.9986	3	3	3	3	3	3	     0	     0	     0	6C(57.0214), 7C(57.0214), 8C(57.0214)		
sp|O43432|IF4G3_HUMAN	O43432	IF4G3_HUMAN	EIF4G3	1585	Homo sapiens OX=9606	Eukaryotic translation initiation factor 4 gamma 3 	1:Experimental evidence at protein level	1.0000	0.9966	1	1	1	1	1	1	     0	     0	     0			
sp|O43447|PPIH_HUMAN	O43447	PPIH_HUMAN	PPIH	177	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase H 	1:Experimental evidence at protein level	1.0000	0.9941	7	7	7	8	8	8	     0	     0	     0	1C(57.0214), 3C(57.0214), 8C(57.0214)		
sp|O43488|ARK72_HUMAN	O43488	ARK72_HUMAN	AKR7A2	359	Homo sapiens OX=9606	Aflatoxin B1 aldehyde reductase member 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	6	3	6	     0	     0	     0			
sp|O43491|E41L2_HUMAN	O43491	E41L2_HUMAN	EPB41L2	1005	Homo sapiens OX=9606	Band 4.1-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9986	5	4	5	5	4	5	     0	     0	     0	11C(57.0214), N-term(42.0106)		
sp|O43493|TGON2_HUMAN	O43493	TGON2_HUMAN	TGOLN2	437	Homo sapiens OX=9606	Trans-Golgi network integral membrane protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
sp|O43504|LTOR5_HUMAN	O43504	LTOR5_HUMAN	LAMTOR5	91	Homo sapiens OX=9606	Ragulator complex protein LAMTOR5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
sp|O43570|CAH12_HUMAN	O43570	CAH12_HUMAN	CA12	354	Homo sapiens OX=9606	Carbonic anhydrase 12 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0	8C(57.0214)		
sp|O43583|DENR_HUMAN	O43583	DENR_HUMAN	DENR	198	Homo sapiens OX=9606	Density-regulated protein 	1:Experimental evidence at protein level	1.0000	0.9986	4	4	4	4	4	4	     0	     0	     0	12C(57.0214), 14C(57.0214), 4C(57.0214), 7C(57.0214), N-term(42.0106)		
sp|O43598|DNPH1_HUMAN	O43598	DNPH1_HUMAN	DNPH1	174	Homo sapiens OX=9606	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
sp|O43615|TIM44_HUMAN	O43615	TIM44_HUMAN	TIMM44	452	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit TIM44 	1:Experimental evidence at protein level	1.0000	0.9983	3	3	3	3	3	3	     0	     0	     0			
sp|O43617|TPPC3_HUMAN	O43617	TPPC3_HUMAN	TRAPPC3	180	Homo sapiens OX=9606	Trafficking protein particle complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0			
sp|O43633|CHM2A_HUMAN	O43633	CHM2A_HUMAN	CHMP2A	222	Homo sapiens OX=9606	Charged multivesicular body protein 2a 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0			
sp|O43670|ZN207_HUMAN	O43670	ZN207_HUMAN	ZNF207	478	Homo sapiens OX=9606	BUB3-interacting and GLEBS motif-containing protein ZNF207 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	6C(57.0214), 9C(57.0214)		
sp|O43674|NDUB5_HUMAN	O43674	NDUB5_HUMAN	NDUFB5	189	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|O43676|NDUB3_HUMAN	O43676	NDUB3_HUMAN	NDUFB3	98	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9986	3	3	3	4	4	4	     0	     0	     0			
sp|O43678|NDUA2_HUMAN	O43678	NDUA2_HUMAN	NDUFA2	99	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0			
sp|O43681|GET3_HUMAN	O43681	GET3_HUMAN	GET3	348	Homo sapiens OX=9606	ATPase GET3 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	3	3	3	     0	     0	     0			
sp|O43684|BUB3_HUMAN	O43684	BUB3_HUMAN	BUB3	328	Homo sapiens OX=9606	Mitotic checkpoint protein BUB3 	1:Experimental evidence at protein level	1.0000	0.9989	9	9	9	9	9	9	     0	     0	     0			
sp|O43707|ACTN4_HUMAN	O43707	ACTN4_HUMAN	ACTN4	911	Homo sapiens OX=9606	Alpha-actinin-4 	1:Experimental evidence at protein level	1.0000	0.9990	63	45	63	128	84	128	     0	     0	     0	10C(57.0214), 1C(57.0214), 2C(57.0214), 3M(15.9949), 6C(57.0214), 7C(57.0214), 8M(15.9949)		
sp|O43760|SNG2_HUMAN	O43760	SNG2_HUMAN	SYNGR2	224	Homo sapiens OX=9606	Synaptogyrin-2 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	     0	     0	     0	4C(57.0214)		
sp|O43765|SGTA_HUMAN	O43765	SGTA_HUMAN	SGTA	313	Homo sapiens OX=9606	Small glutamine-rich tetratricopeptide repeat-containing protein alpha 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0	11C(57.0214), 3C(57.0214)		
sp|O43772|MCAT_HUMAN	O43772	MCAT_HUMAN	SLC25A20	301	Homo sapiens OX=9606	Mitochondrial carnitine/acylcarnitine carrier protein 	1:Experimental evidence at protein level	1.0000	0.9935	2	2	2	2	2	2	     0	     0	     0			
sp|O43776|SYNC_HUMAN	O43776	SYNC_HUMAN	NARS1	548	Homo sapiens OX=9606	Asparagine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	18	18	18	     0	     0	     0	13C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214)		
sp|O43795|MYO1B_HUMAN	O43795	MYO1B_HUMAN	MYO1B	1136	Homo sapiens OX=9606	Unconventional myosin-Ib 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	16	16	16	     0	     0	     0	11C(57.0214), 5C(57.0214)		
sp|O43809|CPSF5_HUMAN	O43809	CPSF5_HUMAN	NUDT21	227	Homo sapiens OX=9606	Cleavage and polyadenylation specificity factor subunit 5 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	14	14	14	     0	     0	     0			
sp|O43813|LANC1_HUMAN	O43813	LANC1_HUMAN	LANCL1	399	Homo sapiens OX=9606	Glutathione S-transferase LANCL1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	13C(57.0214), 5C(57.0214)		
sp|O43819|SCO2_HUMAN	O43819	SCO2_HUMAN	SCO2	266	Homo sapiens OX=9606	Protein SCO2 homolog, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	     0	     0	     0			
sp|O43823|AKAP8_HUMAN	O43823	AKAP8_HUMAN	AKAP8	692	Homo sapiens OX=9606	A-kinase anchor protein 8 	1:Experimental evidence at protein level	1.0000	0.9978	3	3	3	3	3	3	     0	     0	     0	23C(57.0214)		
sp|O43837|IDH3B_HUMAN	O43837	IDH3B_HUMAN	IDH3B	385	Homo sapiens OX=9606	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	7	7	7	     0	     0	     0			
sp|O43852|CALU_HUMAN	O43852	CALU_HUMAN	CALU	315	Homo sapiens OX=9606	Calumenin 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	     0	     0	     0			
sp|O43865|SAHH2_HUMAN	O43865	SAHH2_HUMAN	AHCYL1	530	Homo sapiens OX=9606	S-adenosylhomocysteine hydrolase-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	1	8	11	1	11	     0	     0	     0	2C(57.0214), 8C(57.0214), 9C(57.0214), N-term(42.0106)		
sp|O43924|PDE6D_HUMAN	O43924	PDE6D_HUMAN	PDE6D	150	Homo sapiens OX=9606	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	2	2	2	     0	     0	     0			
sp|O60218|AK1BA_HUMAN	O60218	AK1BA_HUMAN	AKR1B10	316	Homo sapiens OX=9606	Aldo-keto reductase family 1 member B10 	1:Experimental evidence at protein level	1.0000	0.9990	30	16	30	126	85	126	     0	     0	     0	10C(57.0214), 1M(15.9949), 23C(57.0214), 2C(57.0214), 3M(15.9949), 4C(57.0214), 5C(57.0214), 6M(15.9949), N-term(42.0106)		
sp|O60220|TIM8A_HUMAN	O60220	TIM8A_HUMAN	TIMM8A	97	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit Tim8 A 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|O60256|KPRB_HUMAN	O60256	KPRB_HUMAN	PRPSAP2	369	Homo sapiens OX=9606	Phosphoribosyl pyrophosphate synthase-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	8	6	8	     0	     0	     0	7C(57.0214)		
sp|O60271|JIP4_HUMAN	O60271	JIP4_HUMAN	SPAG9	1321	Homo sapiens OX=9606	C-Jun-amino-terminal kinase-interacting protein 4 	1:Experimental evidence at protein level	1.0000	0.9989	4	3	4	4	3	4	     0	     0	     0			
sp|O60313|OPA1_HUMAN	O60313	OPA1_HUMAN	OPA1	960	Homo sapiens OX=9606	Dynamin-like 120 kDa protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9985	10	10	10	10	10	10	     0	     0	     0	1C(57.0214)		
sp|O60493|SNX3_HUMAN	O60493	SNX3_HUMAN	SNX3	162	Homo sapiens OX=9606	Sorting nexin-3 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	8	8	6	8	     0	     0	     0	N-term(42.0106)		
sp|O60504|VINEX_HUMAN	O60504	VINEX_HUMAN	SORBS3	671	Homo sapiens OX=9606	Vinexin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
sp|O60506|HNRPQ_HUMAN	O60506	HNRPQ_HUMAN	SYNCRIP	623	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein Q 	1:Experimental evidence at protein level	1.0000	0.9990	24	16	24	31	19	31	     0	     0	     0	3C(57.0214), 5C(57.0214)		
sp|O60513|B4GT4_HUMAN	O60513	B4GT4_HUMAN	B4GALT4	344	Homo sapiens OX=9606	Beta-1,4-galactosyltransferase 4 	1:Experimental evidence at protein level	1.0000	0.9983	2	2	2	2	2	2	     0	     0	     0			
sp|O60568|PLOD3_HUMAN	O60568	PLOD3_HUMAN	PLOD3	738	Homo sapiens OX=9606	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 	1:Experimental evidence at protein level	1.0000	0.9950	3	3	3	3	3	3	     0	     0	     0			
sp|O60610|DIAP1_HUMAN	O60610	DIAP1_HUMAN	DIAPH1	1272	Homo sapiens OX=9606	Protein diaphanous homolog 1 	1:Experimental evidence at protein level	1.0000	0.9988	15	15	15	17	17	17	     0	     0	     0	6C(57.0214)		
sp|O60664|PLIN3_HUMAN	O60664	PLIN3_HUMAN	PLIN3	434	Homo sapiens OX=9606	Perilipin-3 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	19	19	19	     0	     0	     0	10C(57.0214), 11C(57.0214)		
sp|O60684|IMA7_HUMAN	O60684	IMA7_HUMAN	KPNA6	536	Homo sapiens OX=9606	Importin subunit alpha-7 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	5	5	1	5	     0	     0	     0	10C(57.0214), N-term(42.0106)		
sp|O60701|UGDH_HUMAN	O60701	UGDH_HUMAN	UGDH	494	Homo sapiens OX=9606	UDP-glucose 6-dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	27	27	27	43	43	43	     0	     0	     0	14C(57.0214), 15C(57.0214), 21C(57.0214), 22C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 9C(57.0214)		
sp|O60716|CTND1_HUMAN	O60716	CTND1_HUMAN	CTNND1	968	Homo sapiens OX=9606	Catenin delta-1 	1:Experimental evidence at protein level	1.0000	0.9990	21	21	21	25	25	25	     0	     0	     0	10C(57.0214), 12C(57.0214), 14C(57.0214), 16C(57.0214), 19C(57.0214), 2C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|O60739|EIF1B_HUMAN	O60739	EIF1B_HUMAN	EIF1B	113	Homo sapiens OX=9606	Eukaryotic translation initiation factor 1b 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	3	0	3	     0	     0	     0			sp|P41567|EIF1_HUMAN
sp|O60749|SNX2_HUMAN	O60749	SNX2_HUMAN	SNX2	519	Homo sapiens OX=9606	Sorting nexin-2 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	11	11	11	     0	     0	     0			
sp|O60763|USO1_HUMAN	O60763	USO1_HUMAN	USO1	962	Homo sapiens OX=9606	General vesicular transport factor p115 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	19	19	19	     0	     0	     0	1C(57.0214)		
sp|O60826|CCD22_HUMAN	O60826	CCD22_HUMAN	CCDC22	627	Homo sapiens OX=9606	Coiled-coil domain-containing protein 22 	1:Experimental evidence at protein level	1.0000	0.9900	4	4	4	4	4	4	     0	     0	     0			
sp|O60828|PQBP1_HUMAN	O60828	PQBP1_HUMAN	PQBP1	265	Homo sapiens OX=9606	Polyglutamine-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9982	2	2	2	2	2	2	     0	     0	     0			
sp|O60841|IF2P_HUMAN	O60841	IF2P_HUMAN	EIF5B	1220	Homo sapiens OX=9606	Eukaryotic translation initiation factor 5B 	1:Experimental evidence at protein level	1.0000	0.9986	4	4	4	4	4	4	     0	     0	     0			
sp|O60869|EDF1_HUMAN	O60869	EDF1_HUMAN	EDF1	148	Homo sapiens OX=9606	Endothelial differentiation-related factor 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0	N-term(42.0106)		
sp|O60879|DIAP2_HUMAN	O60879	DIAP2_HUMAN	DIAPH2	1101	Homo sapiens OX=9606	Protein diaphanous homolog 2 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	2	2	2	     0	     0	     0			
sp|O60884|DNJA2_HUMAN	O60884	DNJA2_HUMAN	DNAJA2	412	Homo sapiens OX=9606	DnaJ homolog subfamily A member 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0	14C(57.0214), 17C(57.0214), 4C(57.0214), 7C(57.0214)		
sp|O60888|CUTA_HUMAN	O60888	CUTA_HUMAN	CUTA	179	Homo sapiens OX=9606	Protein CutA 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
sp|O60925|PFD1_HUMAN	O60925	PFD1_HUMAN	PFDN1	122	Homo sapiens OX=9606	Prefoldin subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	N-term(42.0106)		
sp|O60936|NOL3_HUMAN	O60936	NOL3_HUMAN	NOL3	208	Homo sapiens OX=9606	Nucleolar protein 3 	1:Experimental evidence at protein level	1.0000	0.9985	3	3	3	4	4	4	     0	     0	     0	21C(57.0214), 6C(57.0214)		
sp|O75083|WDR1_HUMAN	O75083	WDR1_HUMAN	WDR1	606	Homo sapiens OX=9606	WD repeat-containing protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	22	22	22	28	28	28	     0	     0	     0	12C(57.0214), 18C(57.0214), 1C(57.0214), 2C(57.0214), 4C(57.0214), 9C(57.0214)		
sp|O75116|ROCK2_HUMAN	O75116	ROCK2_HUMAN	ROCK2	1388	Homo sapiens OX=9606	Rho-associated protein kinase 2 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	14	14	14	     0	     0	     0	11C(57.0214), 1C(57.0214), 4C(57.0214), 6C(57.0214), 7C(57.0214)		
sp|O75131|CPNE3_HUMAN	O75131	CPNE3_HUMAN	CPNE3	537	Homo sapiens OX=9606	Copine-3 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0	7C(57.0214), 8C(57.0214)		
sp|O75150|BRE1B_HUMAN	O75150	BRE1B_HUMAN	RNF40	1001	Homo sapiens OX=9606	E3 ubiquitin-protein ligase BRE1B 	1:Experimental evidence at protein level	1.0000	0.9959	3	3	3	3	3	3	     0	     0	     0			
sp|O75152|ZC11A_HUMAN	O75152	ZC11A_HUMAN	ZC3H11A	810	Homo sapiens OX=9606	Zinc finger CCCH domain-containing protein 11A 	1:Experimental evidence at protein level	1.0000	0.9961	3	3	3	3	3	3	     0	     0	     0			
sp|O75153|CLU_HUMAN	O75153	CLU_HUMAN	CLUH	1309	Homo sapiens OX=9606	Clustered mitochondria protein homolog 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	7	7	     0	     0	     0	1C(57.0214)		
sp|O75175|CNOT3_HUMAN	O75175	CNOT3_HUMAN	CNOT3	753	Homo sapiens OX=9606	CCR4-NOT transcription complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
sp|O75208|COQ9_HUMAN	O75208	COQ9_HUMAN	COQ9	318	Homo sapiens OX=9606	Ubiquinone biosynthesis protein COQ9, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9986	5	5	5	5	5	5	     0	     0	     0			
sp|O75223|GGCT_HUMAN	O75223	GGCT_HUMAN	GGCT	188	Homo sapiens OX=9606	Gamma-glutamylcyclotransferase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	8C(57.0214)		
sp|O75306|NDUS2_HUMAN	O75306	NDUS2_HUMAN	NDUFS2	463	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	9	9	9	     0	     0	     0			
sp|O75312|ZPR1_HUMAN	O75312	ZPR1_HUMAN	ZPR1	459	Homo sapiens OX=9606	Zinc finger protein ZPR1 	1:Experimental evidence at protein level	1.0000	0.9932	4	4	4	4	4	4	     0	     0	     0	12C(57.0214), 9C(57.0214)		
