Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O14964|HGS_HUMAN	O14964	HGS_HUMAN	HGS	777	Homo sapiens OX=9606	Hepatocyte growth factor-regulated tyrosine kinase substrate 	1:Experimental evidence at protein level	1.0000	0.9990	13	0	13	14	0	14	     0	     0	     0	10C(57.0214), 20C(57.0214), 2C(57.0214), 5C(57.0214), 7C(57.0214)		
sp|O14974-2|MYPT1_HUMAN	O14974-2	MYPT1_HUMAN	PPP1R12A	995	Homo sapiens OX=9606	Isoform 2 of Protein phosphatase 1 regulatory subunit 12A 		1.0000	0.9990	10	0	10	11	0	11	     0	     0	     0			sp|O14974-4|MYPT1_HUMAN, sp|O14974-5|MYPT1_HUMAN, sp|O14974|MYPT1_HUMAN
sp|O14979-2|HNRDL_HUMAN	O14979-2	HNRDL_HUMAN	HNRNPDL	301	Homo sapiens OX=9606	Isoform 2 of Heterogeneous nuclear ribonucleoprotein D-like 		1.0000	0.9990	14	0	14	25	0	25	     0	     0	     0	3C(57.0214), 4C(57.0214), 7C(57.0214), N-term(42.0106)		sp|O14979-3|HNRDL_HUMAN, sp|O14979|HNRDL_HUMAN, tr|A0A087WUK2|A0A087WUK2_HUMAN
sp|O14980|XPO1_HUMAN	O14980	XPO1_HUMAN	XPO1	1071	Homo sapiens OX=9606	Exportin-1 	1:Experimental evidence at protein level	1.0000	0.9990	13	9	13	14	10	14	     0	     0	     0	6C(57.0214)		
sp|O15027-2|SC16A_HUMAN	O15027-2	SC16A_HUMAN	SEC16A	2312	Homo sapiens OX=9606	Isoform 2 of Protein transport protein Sec16A 		1.0000	0.9975	5	0	5	5	0	5	     0	     0	     0	7C(57.0214)		sp|O15027-3|SC16A_HUMAN, sp|O15027-4|SC16A_HUMAN, sp|O15027-5|SC16A_HUMAN, sp|O15027|SC16A_HUMAN, tr|F1T0I1|F1T0I1_HUMAN
sp|O15031|PLXB2_HUMAN	O15031	PLXB2_HUMAN	PLXNB2	1838	Homo sapiens OX=9606	Plexin-B2 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	9	9	3	9	     0	     0	     0	15C(57.0214), 7C(57.0214)		
sp|O15042-2|SR140_HUMAN	O15042-2	SR140_HUMAN	U2SURP	1028	Homo sapiens OX=9606	Isoform 2 of U2 snRNP-associated SURP motif-containing protein 		1.0000	0.9968	7	0	7	7	0	7	     0	     0	     0			sp|O15042|SR140_HUMAN
sp|O15067|PUR4_HUMAN	O15067	PUR4_HUMAN	PFAS	1338	Homo sapiens OX=9606	Phosphoribosylformylglycinamidine synthase 	1:Experimental evidence at protein level	1.0000	0.9990	18	11	18	18	11	18	     0	     0	     0	15C(57.0214), 16C(57.0214), 1C(57.0214), 4C(57.0214)		
sp|O15118|NPC1_HUMAN	O15118	NPC1_HUMAN	NPC1	1278	Homo sapiens OX=9606	NPC intracellular cholesterol transporter 1 	1:Experimental evidence at protein level	1.0000	0.9986	2	1	2	2	1	2	     0	     0	     0			
sp|O15126|SCAM1_HUMAN	O15126	SCAM1_HUMAN	SCAMP1	338	Homo sapiens OX=9606	Secretory carrier-associated membrane protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	4	4	0	4	     0	     0	     0			tr|A0A087WXB0|A0A087WXB0_HUMAN
sp|O15127|SCAM2_HUMAN	O15127	SCAM2_HUMAN	SCAMP2	329	Homo sapiens OX=9606	Secretory carrier-associated membrane protein 2 	1:Experimental evidence at protein level	1.0000	0.9968	2	1	2	2	1	2	     0	     0	     0			
sp|O15143|ARC1B_HUMAN	O15143	ARC1B_HUMAN	ARPC1B	372	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 1B 	1:Experimental evidence at protein level	1.0000	0.9990	9	2	9	9	2	9	     0	     0	     0	12C(57.0214), N-term(42.0106)		
sp|O15144|ARPC2_HUMAN	O15144	ARPC2_HUMAN	ARPC2	300	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	4	8	9	5	9	     0	     0	     0			
sp|O15145|ARPC3_HUMAN	O15145	ARPC3_HUMAN	ARPC3	178	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	7	2	7	8	2	8	     0	     0	     0			
sp|O15155|BET1_HUMAN	O15155	BET1_HUMAN	BET1	118	Homo sapiens OX=9606	BET1 homolog 	1:Experimental evidence at protein level	1.0000	0.9989	2	0	2	3	0	3	     0	     0	     0			tr|H7C1N3|H7C1N3_HUMAN
sp|O15160-2|RPAC1_HUMAN	O15160-2	RPAC1_HUMAN	POLR1C	342	Homo sapiens OX=9606	Isoform 2 of DNA-directed RNA polymerases I and III subunit RPAC1 		1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0			sp|O15160|RPAC1_HUMAN, tr|A0A2R8Y5D3|A0A2R8Y5D3_HUMAN, tr|A0A2R8YEY5|A0A2R8YEY5_HUMAN, tr|A0A2R8YEZ4|A0A2R8YEZ4_HUMAN
sp|O15162-2|PLS1_HUMAN	O15162-2	PLS1_HUMAN	PLSCR1	237	Homo sapiens OX=9606	Isoform 2 of Phospholipid scramblase 1 		1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0	6C(57.0214)		sp|O15162|PLS1_HUMAN, tr|C9J7K9|C9J7K9_HUMAN, tr|C9J9P4|C9J9P4_HUMAN, tr|H7C5I5|H7C5I5_HUMAN
sp|O15173-2|PGRC2_HUMAN	O15173-2	PGRC2_HUMAN	PGRMC2	247	Homo sapiens OX=9606	Isoform 2 of Membrane-associated progesterone receptor component 2 		1.0000	0.9990	3	0	3	4	0	4	     0	     0	     0			sp|O15173|PGRC2_HUMAN
sp|O15212|PFD6_HUMAN	O15212	PFD6_HUMAN	PFDN6	129	Homo sapiens OX=9606	Prefoldin subunit 6 	1:Experimental evidence at protein level	1.0000	0.9990	7	4	7	7	4	7	     0	     0	     0			
sp|O15226-2|NKRF_HUMAN	O15226-2	NKRF_HUMAN	NKRF	705	Homo sapiens OX=9606	Isoform 2 of NF-kappa-B-repressing factor 		1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0			sp|O15226|NKRF_HUMAN
sp|O15230|LAMA5_HUMAN	O15230	LAMA5_HUMAN	LAMA5	3695	Homo sapiens OX=9606	Laminin subunit alpha-5 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	7	5	7	     0	     0	     0	4C(57.0214), 7C(57.0214)		
sp|O15231-3|ZN185_HUMAN	O15231-3	ZN185_HUMAN	ZNF185	690	Homo sapiens OX=9606	Isoform 3 of Zinc finger protein 185 		1.0000	0.9985	5	0	5	5	0	5	     0	     0	     0	6C(57.0214), 9C(57.0214)		sp|O15231-6|ZN185_HUMAN, sp|O15231|ZN185_HUMAN
sp|O15260-2|SURF4_HUMAN	O15260-2	SURF4_HUMAN	SURF4	159	Homo sapiens OX=9606	Isoform 2 of Surfeit locus protein 4 		1.0000	0.9988	3	0	3	3	0	3	     0	     0	     0	2C(57.0214)		sp|O15260|SURF4_HUMAN, tr|Q5T8U5|Q5T8U5_HUMAN
sp|O15294-3|OGT1_HUMAN	O15294-3	OGT1_HUMAN	OGT	1036	Homo sapiens OX=9606	Isoform 1 of UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 		1.0000	0.9985	5	0	5	5	0	5	     0	     0	     0	13C(57.0214)		sp|O15294|OGT1_HUMAN
sp|O15305|PMM2_HUMAN	O15305	PMM2_HUMAN	PMM2	246	Homo sapiens OX=9606	Phosphomannomutase 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	9	10	0	10	     0	     0	     0	3C(57.0214), 8C(57.0214), N-term(42.0106)		
sp|O15344|TRI18_HUMAN	O15344	TRI18_HUMAN	MID1	667	Homo sapiens OX=9606	E3 ubiquitin-protein ligase Midline-1 	1:Experimental evidence at protein level	1.0000	0.9990	9	2	9	9	2	9	     0	     0	     0	10C(57.0214), 13C(57.0214), 1C(57.0214), 2C(57.0214), 3C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|O15347|HMGB3_HUMAN	O15347	HMGB3_HUMAN	HMGB3	200	Homo sapiens OX=9606	High mobility group protein B3 	1:Experimental evidence at protein level	1.0000	0.9990	10	0	10	12	0	12	     0	     0	     0	11C(57.0214)		tr|E7EQU1|E7EQU1_HUMAN, tr|E7ES08|E7ES08_HUMAN
sp|O15355|PPM1G_HUMAN	O15355	PPM1G_HUMAN	PPM1G	546	Homo sapiens OX=9606	Protein phosphatase 1G 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	     0	     0	     0	1C(57.0214), 21C(57.0214)		
sp|O15371-2|EIF3D_HUMAN	O15371-2	EIF3D_HUMAN	EIF3D	499	Homo sapiens OX=9606	Isoform 2 of Eukaryotic translation initiation factor 3 subunit D 		1.0000	0.9990	10	0	10	12	0	12	     0	     0	     0	12C(57.0214), 13C(57.0214), 16C(57.0214), 17C(57.0214), 1C(57.0214)		sp|O15371-3|EIF3D_HUMAN, sp|O15371|EIF3D_HUMAN
sp|O15372|EIF3H_HUMAN	O15372	EIF3H_HUMAN	EIF3H	352	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit H 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	9	9	0	9	     0	     0	     0	14C(57.0214)		tr|B3KS98|B3KS98_HUMAN
sp|O15382|BCAT2_HUMAN	O15382	BCAT2_HUMAN	BCAT2	392	Homo sapiens OX=9606	Branched-chain-amino-acid aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	4	5	0	5	     0	     0	     0	12C(57.0214), 9C(57.0214)		tr|M0QXF9|M0QXF9_HUMAN
sp|O15400-2|STX7_HUMAN	O15400-2	STX7_HUMAN	STX7	239	Homo sapiens OX=9606	Isoform 2 of Syntaxin-7 		1.0000	0.9989	2	0	2	2	0	2	     0	     0	     0			sp|O15400|STX7_HUMAN
sp|O15438-4|MRP3_HUMAN	O15438-4	MRP3_HUMAN	ABCC3	1578	Homo sapiens OX=9606	Isoform 4 of Canalicular multispecific organic anion transporter 2 		1.0000	0.9989	2	0	2	2	0	2	     0	     0	     0	12C(57.0214)		sp|O15438|MRP3_HUMAN
sp|O15439-2|MRP4_HUMAN	O15439-2	MRP4_HUMAN	ABCC4	1278	Homo sapiens OX=9606	Isoform 2 of Multidrug resistance-associated protein 4 		1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0			sp|O15439|MRP4_HUMAN
sp|O15446-2|RPA34_HUMAN	O15446-2	RPA34_HUMAN	CD3EAP	512	Homo sapiens OX=9606	Isoform 2 of DNA-directed RNA polymerase I subunit RPA34 		1.0000	0.9990	4	0	4	5	0	5	     0	     0	     0	2C(57.0214)		sp|O15446|RPA34_HUMAN
sp|O15460-2|P4HA2_HUMAN	O15460-2	P4HA2_HUMAN	P4HA2	533	Homo sapiens OX=9606	Isoform IIa of Prolyl 4-hydroxylase subunit alpha-2 		1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0			sp|O15460|P4HA2_HUMAN
sp|O15511|ARPC5_HUMAN	O15511	ARPC5_HUMAN	ARPC5	151	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 5 	1:Experimental evidence at protein level	1.0000	0.9990	7	0	7	11	0	11	     0	     0	     0	33C(57.0214)		
sp|O15541|R113A_HUMAN	O15541	R113A_HUMAN	RNF113A	343	Homo sapiens OX=9606	E3 ubiquitin-protein ligase RNF113A 	1:Experimental evidence at protein level	1.0000	0.9982	2	2	2	2	2	2	     0	     0	     0	N-term(42.0106)		
sp|O43143|DHX15_HUMAN	O43143	DHX15_HUMAN	DHX15	795	Homo sapiens OX=9606	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 	1:Experimental evidence at protein level	1.0000	0.9990	10	9	10	13	12	13	     0	     0	     0	2C(57.0214)		
sp|O43159|RRP8_HUMAN	O43159	RRP8_HUMAN	RRP8	456	Homo sapiens OX=9606	Ribosomal RNA-processing protein 8 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0	11C(57.0214)		
sp|O43172-2|PRP4_HUMAN	O43172-2	PRP4_HUMAN	PRPF4	521	Homo sapiens OX=9606	Isoform 2 of U4/U6 small nuclear ribonucleoprotein Prp4 		1.0000	0.9987	3	0	3	3	0	3	     0	     0	     0			sp|O43172|PRP4_HUMAN
sp|O43175|SERA_HUMAN	O43175	SERA_HUMAN	PHGDH	533	Homo sapiens OX=9606	D-3-phosphoglycerate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	11	0	11	14	0	14	     0	     0	     0	11C(57.0214), 1C(57.0214), 5C(57.0214)		tr|A0A286YF22|A0A286YF22_HUMAN, tr|A0A2C9F2M7|A0A2C9F2M7_HUMAN
sp|O43181|NDUS4_HUMAN	O43181	NDUS4_HUMAN	NDUFS4	175	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9985	3	2	3	3	2	3	     0	     0	     0			
sp|O43237|DC1L2_HUMAN	O43237	DC1L2_HUMAN	DYNC1LI2	492	Homo sapiens OX=9606	Cytoplasmic dynein 1 light intermediate chain 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	4	4	0	4	     0	     0	     0			
sp|O43242|PSMD3_HUMAN	O43242	PSMD3_HUMAN	PSMD3	534	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	14	5	14	16	6	16	     0	     0	     0			
sp|O43264-2|ZW10_HUMAN	O43264-2	ZW10_HUMAN	ZW10	672	Homo sapiens OX=9606	Isoform 2 of Centromere/kinetochore protein zw10 homolog 		1.0000	0.9960	3	0	3	3	0	3	     0	     0	     0	5C(57.0214)		sp|O43264|ZW10_HUMAN
sp|O43290|SNUT1_HUMAN	O43290	SNUT1_HUMAN	SART1	800	Homo sapiens OX=9606	U4/U6.U5 tri-snRNP-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9988	6	5	6	6	5	6	     0	     0	     0	9C(57.0214)		
sp|O43291|SPIT2_HUMAN	O43291	SPIT2_HUMAN	SPINT2	252	Homo sapiens OX=9606	Kunitz-type protease inhibitor 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	6	0	6	     0	     0	     0	18C(57.0214), 1C(57.0214), 27C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|O43324|MCA3_HUMAN	O43324	MCA3_HUMAN	EEF1E1	174	Homo sapiens OX=9606	Eukaryotic translation elongation factor 1 epsilon-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	4	1	4	     0	     0	     0			
sp|O43390-2|HNRPR_HUMAN	O43390-2	HNRPR_HUMAN	HNRNPR	636	Homo sapiens OX=9606	Isoform 2 of Heterogeneous nuclear ribonucleoprotein R 		1.0000	0.9990	13	0	13	15	0	15	     0	     0	     0	2C(57.0214), 5C(57.0214), 8C(57.0214), N-term(42.0106)		sp|O43390|HNRPR_HUMAN
sp|O43395|PRPF3_HUMAN	O43395	PRPF3_HUMAN	PRPF3	683	Homo sapiens OX=9606	U4/U6 small nuclear ribonucleoprotein Prp3 	1:Experimental evidence at protein level	1.0000	0.9989	2	1	2	2	1	2	     0	     0	     0			
sp|O43396|TXNL1_HUMAN	O43396	TXNL1_HUMAN	TXNL1	289	Homo sapiens OX=9606	Thioredoxin-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	0	7	9	0	9	     0	     0	     0	17C(57.0214), 3C(57.0214), 5C(57.0214)		
sp|O43399-5|TPD54_HUMAN	O43399-5	TPD54_HUMAN	TPD52L2	220	Homo sapiens OX=9606	Isoform 5 of Tumor protein D54 		1.0000	0.9990	8	0	8	10	0	10	     0	     0	     0			sp|O43399-7|TPD54_HUMAN, sp|O43399|TPD54_HUMAN, tr|A0A087WYR3|A0A087WYR3_HUMAN
sp|O43414-2|ERI3_HUMAN	O43414-2	ERI3_HUMAN	ERI3	222	Homo sapiens OX=9606	Isoform 2 of ERI1 exoribonuclease 3 		1.0000	0.9981	2	0	2	2	0	2	     0	     0	     0	6C(57.0214), 8C(57.0214)		sp|O43414-3|ERI3_HUMAN, sp|O43414|ERI3_HUMAN, tr|A0A3B3ISV9|A0A3B3ISV9_HUMAN, tr|F6QUN3|F6QUN3_HUMAN, tr|H0Y4B0|H0Y4B0_HUMAN
sp|O43447-2|PPIH_HUMAN	O43447-2	PPIH_HUMAN	PPIH	134	Homo sapiens OX=9606	Isoform 2 of Peptidyl-prolyl cis-trans isomerase H 		1.0000	0.9985	5	0	5	8	0	8	     0	     0	     0	1C(57.0214)		sp|O43447|PPIH_HUMAN, tr|C9JQD4|C9JQD4_HUMAN
sp|O43464-2|HTRA2_HUMAN	O43464-2	HTRA2_HUMAN	HTRA2	361	Homo sapiens OX=9606	Isoform 2 of Serine protease HTRA2, mitochondrial 		1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			sp|O43464-3|HTRA2_HUMAN, sp|O43464|HTRA2_HUMAN, tr|A0A0C4DG44|A0A0C4DG44_HUMAN
sp|O43488|ARK72_HUMAN	O43488	ARK72_HUMAN	AKR7A2	359	Homo sapiens OX=9606	Aflatoxin B1 aldehyde reductase member 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	7	0	7	     0	     0	     0	27C(57.0214), 3C(57.0214)		tr|H3BLU7|H3BLU7_HUMAN
sp|O43491-3|E41L2_HUMAN	O43491-3	E41L2_HUMAN	EPB41L2	747	Homo sapiens OX=9606	Isoform 3 of Band 4.1-like protein 2 		1.0000	0.9990	5	0	5	5	0	5	     0	     0	     0	11C(57.0214), N-term(42.0106)		sp|O43491-4|E41L2_HUMAN, sp|O43491|E41L2_HUMAN, tr|E9PHY5|E9PHY5_HUMAN
sp|O43493-2|TGON2_HUMAN	O43493-2	TGON2_HUMAN	TGOLN2	437	Homo sapiens OX=9606	Isoform TGN46 of Trans-Golgi network integral membrane protein 2 		1.0000	0.9989	1	0	1	1	0	1	     0	     0	     0			sp|O43493-3|TGON2_HUMAN, sp|O43493-4|TGON2_HUMAN, sp|O43493-5|TGON2_HUMAN, sp|O43493|TGON2_HUMAN
sp|O43504|LTOR5_HUMAN	O43504	LTOR5_HUMAN	LAMTOR5	91	Homo sapiens OX=9606	Ragulator complex protein LAMTOR5 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	2	0	2	     0	     0	     0			tr|A0A0C4DGV4|A0A0C4DGV4_HUMAN, tr|E9PLX3|E9PLX3_HUMAN, tr|R4GMU8|R4GMU8_HUMAN
sp|O43570-2|CAH12_HUMAN	O43570-2	CAH12_HUMAN	CA12	343	Homo sapiens OX=9606	Isoform 2 of Carbonic anhydrase 12 		1.0000	0.9990	7	0	7	10	0	10	     0	     0	     0	8C(57.0214)		sp|O43570|CAH12_HUMAN
sp|O43583|DENR_HUMAN	O43583	DENR_HUMAN	DENR	198	Homo sapiens OX=9606	Density-regulated protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	4	0	4	     0	     0	     0	12C(57.0214), 14C(57.0214), 4C(57.0214), 7C(57.0214), N-term(42.0106)		tr|F8VVL1|F8VVL1_HUMAN
sp|O43592|XPOT_HUMAN	O43592	XPOT_HUMAN	XPOT	962	Homo sapiens OX=9606	Exportin-T 	1:Experimental evidence at protein level	1.0000	0.9986	3	3	3	4	4	4	     0	     0	     0			
sp|O43598|DNPH1_HUMAN	O43598	DNPH1_HUMAN	DNPH1	174	Homo sapiens OX=9606	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0			tr|H0Y8X4|H0Y8X4_HUMAN
sp|O43615|TIM44_HUMAN	O43615	TIM44_HUMAN	TIMM44	452	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit TIM44 	1:Experimental evidence at protein level	1.0000	0.9985	2	1	2	2	1	2	     0	     0	     0			
sp|O43617|TPPC3_HUMAN	O43617	TPPC3_HUMAN	TRAPPC3	180	Homo sapiens OX=9606	Trafficking protein particle complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	8	0	8	     0	     0	     0			
sp|O43633|CHM2A_HUMAN	O43633	CHM2A_HUMAN	CHMP2A	222	Homo sapiens OX=9606	Charged multivesicular body protein 2a 	1:Experimental evidence at protein level	1.0000	0.9990	6	0	6	8	0	8	     0	     0	     0			tr|M0R1T5|M0R1T5_HUMAN
sp|O43660-2|PLRG1_HUMAN	O43660-2	PLRG1_HUMAN	PLRG1	505	Homo sapiens OX=9606	Isoform 2 of Pleiotropic regulator 1 		1.0000	0.9989	4	0	4	4	0	4	     0	     0	     0	19C(57.0214), 1C(57.0214)		sp|O43660|PLRG1_HUMAN
sp|O43663-3|PRC1_HUMAN	O43663-3	PRC1_HUMAN	PRC1	525	Homo sapiens OX=9606	Isoform 3 of Protein regulator of cytokinesis 1 		1.0000	0.9940	3	0	3	3	0	3	     0	     0	     0	7C(57.0214)		sp|O43663-4|PRC1_HUMAN, sp|O43663|PRC1_HUMAN
sp|O43665-2|RGS10_HUMAN	O43665-2	RGS10_HUMAN	RGS10	167	Homo sapiens OX=9606	Isoform 2 of Regulator of G-protein signaling 10 		1.0000	0.9988	4	0	4	4	0	4	     0	     0	     0			sp|O43665-3|RGS10_HUMAN, sp|O43665|RGS10_HUMAN
sp|O43670-2|ZN207_HUMAN	O43670-2	ZN207_HUMAN	ZNF207	463	Homo sapiens OX=9606	Isoform 2 of BUB3-interacting and GLEBS motif-containing protein ZNF207 		1.0000	0.9990	4	0	4	5	0	5	     0	     0	     0			sp|O43670-3|ZN207_HUMAN, sp|O43670-4|ZN207_HUMAN, sp|O43670|ZN207_HUMAN, tr|J3QRS9|J3QRS9_HUMAN, tr|X6R4W8|X6R4W8_HUMAN
sp|O43674-2|NDUB5_HUMAN	O43674-2	NDUB5_HUMAN	NDUFB5	137	Homo sapiens OX=9606	Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial 		1.0000	0.9990	2	0	2	2	0	2	     0	     0	     0			sp|O43674|NDUB5_HUMAN, tr|E7EWP0|E7EWP0_HUMAN, tr|H0Y886|H0Y886_HUMAN
sp|O43676|NDUB3_HUMAN	O43676	NDUB3_HUMAN	NDUFB3	98	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9947	3	0	3	3	0	3	     0	     0	     0			tr|C9JKQ2|C9JKQ2_HUMAN
sp|O43678|NDUA2_HUMAN	O43678	NDUA2_HUMAN	NDUFA2	99	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	4	2	4	     0	     0	     0			
sp|O43681|ASNA_HUMAN	O43681	ASNA_HUMAN	ASNA1	348	Homo sapiens OX=9606	ATPase ASNA1 	1:Experimental evidence at protein level	1.0000	0.9984	3	0	3	4	0	4	     0	     0	     0			tr|A0A087WXS7|A0A087WXS7_HUMAN
sp|O43684-2|BUB3_HUMAN	O43684-2	BUB3_HUMAN	BUB3	326	Homo sapiens OX=9606	Isoform 2 of Mitotic checkpoint protein BUB3 		1.0000	0.9990	6	0	6	8	0	8	     0	     0	     0			sp|O43684|BUB3_HUMAN
sp|O43707|ACTN4_HUMAN	O43707	ACTN4_HUMAN	ACTN4	911	Homo sapiens OX=9606	Alpha-actinin-4 	1:Experimental evidence at protein level	1.0000	0.9990	64	3	64	140	6	140	     0	     0	     0	10C(57.0214), 12M(15.9949), 14M(15.9949), 1C(57.0214), 1M(15.9949), 2C(57.0214), 3M(15.9949), 6C(57.0214), 7C(57.0214), 8M(15.9949)		
sp|O43719|HTSF1_HUMAN	O43719	HTSF1_HUMAN	HTATSF1	755	Homo sapiens OX=9606	HIV Tat-specific factor 1 	1:Experimental evidence at protein level	1.0000	0.9983	2	1	2	2	1	2	     0	     0	     0			
sp|O43747-2|AP1G1_HUMAN	O43747-2	AP1G1_HUMAN	AP1G1	825	Homo sapiens OX=9606	Isoform 2 of AP-1 complex subunit gamma-1 		1.0000	0.9981	4	0	4	4	0	4	     0	     0	     0			sp|O43747|AP1G1_HUMAN
sp|O43752|STX6_HUMAN	O43752	STX6_HUMAN	STX6	255	Homo sapiens OX=9606	Syntaxin-6 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	     0	     0	     0			
sp|O43760-2|SNG2_HUMAN	O43760-2	SNG2_HUMAN	SYNGR2	275	Homo sapiens OX=9606	Isoform 2 of Synaptogyrin-2 		1.0000	0.9989	3	0	3	4	0	4	     0	     0	     0	4C(57.0214)		sp|O43760|SNG2_HUMAN
sp|O43765|SGTA_HUMAN	O43765	SGTA_HUMAN	SGTA	313	Homo sapiens OX=9606	Small glutamine-rich tetratricopeptide repeat-containing protein alpha 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	8	6	8	     0	     0	     0	11C(57.0214), 3C(57.0214)		
sp|O43776|SYNC_HUMAN	O43776	SYNC_HUMAN	NARS	548	Homo sapiens OX=9606	Asparagine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	17	11	17	23	14	23	     0	     0	     0	13C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214)		
sp|O43790|KRT86_HUMAN	O43790	KRT86_HUMAN	KRT86	486	Homo sapiens	Keratin, type II cuticular Hb6 	1:Experimental evidence at protein level	1.0000	0.9990	14	0	14	26	0	26	     0	     0	     0	1C(57.0214), 5C(57.0214), 5M(15.9949), 6C(57.0214), 7C(57.0214)		sp|Q14533|KRT81_HUMAN, tr|A0A087X106|A0A087X106_HUMAN
sp|O43795-2|MYO1B_HUMAN	O43795-2	MYO1B_HUMAN	MYO1B	1078	Homo sapiens OX=9606	Isoform 2 of Unconventional myosin-Ib 		1.0000	0.9990	23	0	23	25	0	25	     0	     0	     0	10C(57.0214), 11C(57.0214), 5C(57.0214), 6C(57.0214)		sp|O43795|MYO1B_HUMAN, tr|E9PDF6|E9PDF6_HUMAN
sp|O43809|CPSF5_HUMAN	O43809	CPSF5_HUMAN	NUDT21	227	Homo sapiens OX=9606	Cleavage and polyadenylation specificity factor subunit 5 	1:Experimental evidence at protein level	1.0000	0.9990	6	2	6	7	2	7	     0	     0	     0			
sp|O43813|LANC1_HUMAN	O43813	LANC1_HUMAN	LANCL1	399	Homo sapiens OX=9606	Glutathione S-transferase LANCL1 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	3	0	3	     0	     0	     0	13C(57.0214), 5C(57.0214)		
sp|O43815-2|STRN_HUMAN	O43815-2	STRN_HUMAN	STRN	731	Homo sapiens OX=9606	Isoform 2 of Striatin 		1.0000	0.9986	1	0	1	1	0	1	     0	     0	     0			sp|O43815|STRN_HUMAN
sp|O43819|SCO2_HUMAN	O43819	SCO2_HUMAN	SCO2	266	Homo sapiens OX=9606	Protein SCO2 homolog, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	     0	     0	     0			
